Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
476,476,0,7715,0,0,1fff,001c,8191,7715,0
477,477,0,7715,0,0,e1d6,001c,8662,7715,0
478,478,0,7715,0,0,e001,001c,8193,7715,0
479,479,0,7715,0,0,1e3f,001c,7743,7715,0
480,480,0,7715,0,0,e045,001c,8261,7715,0
481,481,0,7715,0,0,e1b2,001c,8626,7715,0
482,482,0,7715,0,0,1f77,001c,8055,7715,0
483,483,0,7715,0,0,1e4d,001c,7757,7715,0
484,484,0,7715,0,0,e2bc,001c,8381,7715,0
485,485,0,7715,0,0,e1b8,001c,8636,7715,0
486,486,0,7715,0,0,dff3,001c,8059,7715,0
487,487,0,7715,0,0,1f6b,001c,8043,7715,0
488,488,0,7715,0,0,3efa,001c,16106,7715,0
489,489,0,7715,0,0,e1fb,001c,8699,7715,0
490,490,0,7715,0,0,ed7b,001c,11771,7715,0
491,491,0,7715,0,0,1efb,001c,7929,7715,0
492,492,0,7715,0,0,1eab,001c,7851,7715,0
493,493,0,7715,0,0,e15a,001c,8538,7715,0
494,494,0,7715,0,0,e143,001c,8515,7715,0
495,495,0,7715,0,0,1ea9,001c,7849,7715,0
496,496,0,7715,0,0,1efa,001c,7930,7715,0
497,497,0,7715,0,0,e190,001c,8592,7715,0
498,498,0,7715,0,0,e11b,001c,8475,7715,0
499,499,0,7715,0,0,1e7a,001c,7802,7715,0
500,500,0,7715,0,0,1f43,001c,8003,7715,0
501,501,0,7715,0,0,e1d2,001c,8658,7715,0
502,502,0,7715,0,0,e0ce,001c,8398,7715,0
503,503,0,7715,0,0,1e59,001c,7769,7715,0
504,504,0,7715,0,0,1f94,001c,8084,7715,0
505,505,0,7715,0,0,e1d7,001c,8663,7715,0
506,506,0,7715,0,0,e09a,001c,8346,7715,0
507,507,0,7715,0,0,1e5d,001c,7773,7715,0
508,508,0,7715,0,0,1fcf,001c,8143,7715,0
509,509,0,7715,0,0,e1dc,001c,8668,7715,0
510,510,0,7715,0,0,e01d,001c,8221,7715,0
511,511,0,7715,0,0,1e5b,001c,7771,7715,0
512,512,0,7715,0,0,e042,001c,8258,7715,0
513,513,0,7715,0,0,e1e3,001c,8675,7715,0
514,514,0,7715,0,0,1fe9,001c,8169,7715,0
515,515,0,7715,0,0,1e68,001c,7784,7715,0
516,516,0,7715,0,0,e08b,001c,8331,7715,0
517,517,0,7715,0,0,e1df,001c,8671,7715,0
518,518,0,7715,0,0,1f9f,001c,8095,7715,0
519,519,0,7715,0,0,1e7c,001c,7804,7715,0
520,520,0,7715,0,0,e2f3,001c,8435,7715,0
521,521,0,7715,0,0,e1b9,001c,8635,7715,0
522,522,0,7715,0,0,dff9,001c,8057,7715,0
523,523,0,7715,0,0,1fdb,001c,8155,7715,0
524,524,0,7715,0,0,1e9b,001c,16283,7715,0
525,525,0,7715,0,0,e1ab,001c,8619,7715,0
526,526,0,7715,0,0,eda9,001c,11689,7715,0
527,527,0,7715,0,0,1f8c,001c,8068,7715,0
528,528,0,7715,0,0,1ebe,001c,7870,7715,0
529,529,0,7715,0,0,e171,001c,8561,7715,0
530,530,0,7715,0,0,e15c,001c,8540,7715,0
531,531,0,7715,0,0,1ead,001c,7853,7715,0
532,532,0,7715,0,0,1f1d,001c,7965,7715,0
533,533,0,7715,0,0,e1b8,001c,8632,7715,0
534,534,0,7715,0,0,e130,001c,8496,7715,0
535,535,0,7715,0,0,1e84,001c,7812,7715,0
536,536,0,7715,0,0,1f2f,001c,7983,7715,0
537,537,0,7715,0,0,e1c7,001c,8647,7715,0
538,538,0,7715,0,0,e0f7,001c,8439,7715,0
539,539,0,7715,0,0,1e74,001c,7796,7715,0
540,540,0,7715,0,0,1f94,001c,8084,7715,0
541,541,0,7715,0,0,e1ea,001c,8682,7715,0
542,542,0,7715,0,0,e082,001c,8322,7715,0
543,543,0,7715,0,0,1e4e,001c,7758,7715,0
544,544,0,7715,0,0,1fdc,001c,8156,7715,0
545,545,0,7715,0,0,e1e4,001c,8676,7715,0
546,546,0,7715,0,0,e041,001c,8257,7715,0
547,547,0,7715,0,0,1e55,001c,7765,7715,0
548,548,0,7715,0,0,e036,001c,8246,7715,0
549,549,0,7715,0,0,e1dd,001c,8669,7715,0
550,550,0,7715,0,0,1fdb,001c,8155,7715,0
551,551,0,7715,0,0,1e47,001c,7751,7715,0
552,552,0,7715,0,0,e07d,001c,8317,7715,0
553,553,0,7715,0,0,e1cd,001c,8653,7715,0
554,554,0,7715,0,0,1f7b,001c,8059,7715,0
555,555,0,7715,0,0,1e69,001c,7785,7715,0
556,556,0,7715,0,0,e2f7,001c,8439,7715,0
557,557,0,7715,0,0,e19e,001c,8607,7715,0
558,558,0,7715,0,0,ffdf,001c,8159,7715,0
559,559,0,7715,0,0,1f7b,001c,8059,7715,0
560,560,0,7715,0,0,1efb,001c,16123,7715,0
561,561,0,7715,0,0,e1fb,001c,8699,7715,0
562,562,0,7715,0,0,e986,001c,11652,7715,0
563,563,0,7715,0,0,1ecf,001c,7887,7715,0
564,564,0,7715,0,0,1eb2,001c,7858,7715,0
565,565,0,7715,0,0,e180,001c,8576,7715,0
566,566,0,7715,0,0,e18e,001c,8590,7715,0
567,567,0,7715,0,0,1ecb,001c,7883,7715,0
568,568,0,7715,0,0,1ec3,001c,7875,7715,0
569,569,0,7715,0,0,e11d,001c,8477,7715,0
570,570,0,7715,0,0,e0b5,001c,8373,7715,0
571,571,0,7715,0,0,1e69,001c,7785,7715,0
572,572,0,7715,0,0,1f4c,001c,8012,7715,0
573,573,0,7715,0,0,e1d2,001c,8658,7715,0
574,574,0,7715,0,0,e113,001c,8467,7715,0
575,575,0,7715,0,0,1e79,001c,7801,7715,0
576,576,0,7715,0,0,1f77,001c,8055,7715,0
577,577,0,7715,0,0,e1a9,001c,8617,7715,0
578,578,0,7715,0,0,e057,001c,8279,7715,0
579,579,0,7715,0,0,1e18,001c,7704,7715,0
580,580,0,7715,0,0,1f93,001c,8083,7715,0
581,581,0,7715,0,0,e1c1,001c,8641,7715,0
582,582,0,7715,0,0,e042,001c,8258,7715,0
583,583,0,7715,0,0,1e6f,001c,7791,7715,0
584,584,0,7715,0,0,e047,001c,8263,7715,0
585,585,0,7715,0,0,e1dc,001c,8668,7715,0
586,586,0,7715,0,0,1fe1,001c,8161,7715,0
587,587,0,7715,0,0,1e27,001c,7719,7715,0
588,588,0,7715,0,0,e042,001c,8258,7715,0
589,589,0,7715,0,0,e1a4,001c,8612,7715,0
590,590,0,7715,0,0,1f64,001c,8036,7715,0
591,591,0,7715,0,0,1e31,001c,7729,7715,0
592,592,0,7715,0,0,e2f0,001c,8945,7715,0
593,593,0,7715,0,0,e1bd,001c,8637,7715,0
594,594,0,7715,0,0,fdff,001c,15869,7715,0
595,595,0,7715,0,0,1fcb,001c,8139,7715,0
596,596,0,7715,0,0,1e8f,001c,8079,7715,0
597,597,0,7715,0,0,e18f,001c,8591,7715,0
598,598,0,7715,0,0,e184,001c,11652,7715,0
599,599,0,7715,0,0,1ed3,001c,7891,7715,0
600,600,0,7715,0,0,1e8d,001c,7821,7715,0
601,601,0,7715,0,0,e13d,001c,8509,7715,0
602,602,0,7715,0,0,e14b,001c,8523,7715,0
603,603,0,7715,0,0,1eac,001c,7852,7715,0
604,604,0,7715,0,0,1f06,001c,7942,7715,0
605,605,0,7715,0,0,e1ad,001c,8621,7715,0
606,606,0,7715,0,0,e124,001c,8484,7715,0
607,607,0,7715,0,0,1e8e,001c,7822,7715,0
608,608,0,7715,0,0,1f43,001c,8003,7715,0
609,609,0,7715,0,0,e1a3,001c,8611,7715,0
610,610,0,7715,0,0,e0a1,001c,8353,7715,0
611,611,0,7715,0,0,1e46,001c,7750,7715,0
612,612,0,7715,0,0,1f7f,001c,8063,7715,0
613,613,0,7715,0,0,e1d3,001c,8659,7715,0
614,614,0,7715,0,0,e077,001c,8311,7715,0
615,615,0,7715,0,0,1e4a,001c,7754,7715,0
616,616,0,7715,0,0,1fef,001c,8175,7715,0
617,617,0,7715,0,0,e1ef,001c,8687,7715,0
618,618,0,7715,0,0,e029,001c,8233,7715,0
619,619,0,7715,0,0,1e3c,001c,7740,7715,0
620,620,0,7715,0,0,e02c,001c,8236,7715,0
621,621,0,7715,0,0,e1d3,001c,8659,7715,0
622,622,0,7715,0,0,1fdf,001c,8159,7715,0
623,623,0,7715,0,0,1e51,001c,7761,7715,0
624,624,0,7715,0,0,e06d,001c,8301,7715,0
625,625,0,7715,0,0,e1c0,001c,8640,7715,0
626,626,0,7715,0,0,1fa2,001c,8098,7715,0
627,627,0,7715,0,0,1e72,001c,7794,7715,0
628,628,0,7715,0,0,e2fc,001c,8958,7715,0
629,629,0,7715,0,0,e1ff,001c,8607,7715,0
630,630,0,7715,0,0,ffaf,001c,16303,7715,0
631,631,0,7715,0,0,1f7f,001c,8063,7715,0
632,632,0,7715,0,0,1e7f,001c,7807,7715,0
633,633,0,7715,0,0,e19d,001c,8605,7715,0
634,634,0,7715,0,0,e18c,001c,8588,7715,0
635,635,0,7715,0,0,1ef7,001c,7927,7715,0
636,636,0,7715,0,0,1eb5,001c,7861,7715,0
637,637,0,7715,0,0,e15c,001c,8540,7715,0
638,638,0,7715,0,0,e170,001c,8560,7715,0
639,639,0,7715,0,0,1eac,001c,7852,7715,0
640,640,0,7715,0,0,1ee1,001c,7905,7715,0
641,641,0,7715,0,0,e162,001c,8546,7715,0
642,642,0,7715,0,0,e0db,001c,8411,7715,0
643,643,0,7715,0,0,1e80,001c,7808,7715,0
644,644,0,7715,0,0,1f44,001c,8004,7715,0
645,645,0,7715,0,0,e1b0,001c,8624,7715,0
646,646,0,7715,0,0,e0c8,001c,8392,7715,0
647,647,0,7715,0,0,1e60,001c,7776,7715,0
648,648,0,7715,0,0,1f8c,001c,8076,7715,0
649,649,0,7715,0,0,e1dd,001c,8669,7715,0
650,650,0,7715,0,0,e07f,001c,8319,7715,0
651,651,0,7715,0,0,1e34,001c,7732,7715,0
652,652,0,7715,0,0,1fcc,001c,8140,7715,0
653,653,0,7715,0,0,e1f4,001c,8692,7715,0
654,654,0,7715,0,0,e030,001c,8240,7715,0
655,655,0,7715,0,0,1e39,001c,7737,7715,0
656,656,0,7715,0,0,e037,001c,8247,7715,0
657,657,0,7715,0,0,e1db,001c,8667,7715,0
658,658,0,7715,0,0,1fd4,001c,8148,7715,0
659,659,0,7715,0,0,1e62,001c,7778,7715,0
660,660,0,7715,0,0,e090,001c,8336,7715,0
661,661,0,7715,0,0,e1c2,001c,8642,7715,0
662,662,0,7715,0,0,1f8b,001c,8075,7715,0
663,663,0,7715,0,0,1e52,001c,7762,7715,0
664,664,0,7715,0,0,eada,001c,8922,7715,0
665,665,0,7715,0,0,e1fe,001c,8638,7715,0
666,666,0,7715,0,0,ffbf,001c,16319,7715,0
667,667,0,7715,0,0,1faf,001c,8111,7715,0
668,668,0,7715,0,0,1eab,001c,7851,7715,0
669,669,0,7715,0,0,e16b,001c,8555,7715,0
670,670,0,7715,0,0,e16a,001c,8554,7715,0
671,671,0,7715,0,0,1ef5,001c,7925,7715,0
672,672,0,7715,0,0,1ecb,001c,7883,7715,0
673,673,0,7715,0,0,e143,001c,8515,7715,0
674,674,0,7715,0,0,e144,001c,8516,7715,0
675,675,0,7715,0,0,1eaf,001c,7855,7715,0
676,676,0,7715,0,0,1f0d,001c,7949,7715,0
677,677,0,7715,0,0,e1a9,001c,8617,7715,0
678,678,0,7715,0,0,e107,001c,8455,7715,0
679,679,0,7715,0,0,1e74,001c,7796,7715,0
680,680,0,7715,0,0,1f42,001c,8002,7715,0
681,681,0,7715,0,0,e1b4,001c,8628,7715,0
682,682,0,7715,0,0,e0ce,001c,8398,7715,0
683,683,0,7715,0,0,1e7a,001c,7802,7715,0
684,684,0,7715,0,0,1f91,001c,8081,7715,0
685,685,0,7715,0,0,e1ca,001c,8650,7715,0
686,686,0,7715,0,0,e06a,001c,8298,7715,0
687,687,0,7715,0,0,1e68,001c,7784,7715,0
688,688,0,7715,0,0,1fdd,001c,8157,7715,0
689,689,0,7715,0,0,e1d3,001c,8659,7715,0
690,690,0,7715,0,0,e019,001c,8217,7715,0
691,691,0,7715,0,0,1e5b,001c,7771,7715,0
692,692,0,7715,0,0,e039,001c,8249,7715,0
693,693,0,7715,0,0,e1df,001c,8671,7715,0
694,694,0,7715,0,0,1fc1,001c,8129,7715,0
695,695,0,7715,0,0,1e58,001c,7768,7715,0
696,696,0,7715,0,0,e09c,001c,8348,7715,0
697,697,0,7715,0,0,e1d2,001c,8658,7715,0
698,698,0,7715,0,0,1f99,001c,8089,7715,0
699,699,0,7715,0,0,1e6a,001c,7803,7715,0
700,700,0,7715,0,0,eeb7,001c,8895,7715,0
701,701,0,7715,0,0,e1ff,001c,8703,7715,0
702,702,0,7715,0,0,ffce,001c,16334,7715,0
703,703,0,7715,0,0,1fb6,001c,8102,7715,0
704,704,0,7715,0,0,1e94,001c,7828,7715,0
705,705,0,7715,0,0,e17f,001c,8567,7715,0
706,706,0,7715,0,0,e17a,001c,8570,7715,0
707,707,0,7715,0,0,1ed5,001c,7893,7715,0
708,708,0,7715,0,0,1eb2,001c,7858,7715,0
709,709,0,7715,0,0,e189,001c,8585,7715,0
710,710,0,7715,0,0,e179,001c,8569,7715,0
711,711,0,7715,0,0,1e91,001c,7825,7715,0
712,712,0,7715,0,0,1ed2,001c,7890,7715,0
713,713,0,7715,0,0,e19b,001c,8603,7715,0
714,714,0,7715,0,0,e130,001c,8496,7715,0
715,715,0,7715,0,0,1e82,001c,7810,7715,0
716,716,0,7715,0,0,1f65,001c,8037,7715,0
717,717,0,7715,0,0,e1b5,001c,8629,7715,0
718,718,0,7715,0,0,e0c3,001c,8387,7715,0
719,719,0,7715,0,0,1e55,001c,7765,7715,0
720,720,0,7715,0,0,1f8b,001c,8075,7715,0
721,721,0,7715,0,0,e1bc,001c,8636,7715,0
722,722,0,7715,0,0,e06d,001c,8301,7715,0
723,723,0,7715,0,0,1e3f,001c,7743,7715,0
724,724,0,7715,0,0,e004,001c,8196,7715,0
725,725,0,7715,0,0,e1ce,001c,8654,7715,0
726,726,0,7715,0,0,e014,001c,8212,7715,0
727,727,0,7715,0,0,1e3b,001c,7739,7715,0
728,728,0,7715,0,0,e04e,001c,8270,7715,0
729,729,0,7715,0,0,e201,001c,8705,7715,0
730,730,0,7715,0,0,1fb3,001c,8115,7715,0
731,731,0,7715,0,0,1e4a,001c,7754,7715,0
732,732,0,7715,0,0,e087,001c,8327,7715,0
733,733,0,7715,0,0,e1c5,001c,8645,7715,0
734,734,0,7715,0,0,1f79,001c,8057,7715,0
735,735,0,7715,0,0,1e6a,001c,7803,7715,0
736,736,0,7715,0,0,eeeb,001c,8939,7715,0
737,737,0,7715,0,0,e1ef,001c,8623,7715,0
738,738,0,7715,0,0,efaf,001c,16295,7715,0
739,739,0,7715,0,0,1f9f,001c,8095,7715,0
740,740,0,7715,0,0,1e9b,001c,7835,7715,0
741,741,0,7715,0,0,e17a,001c,8570,7715,0
742,742,0,7715,0,0,e172,001c,8562,7715,0
743,743,0,7715,0,0,1ed1,001c,7889,7715,0
744,744,0,7715,0,0,1ecf,001c,7887,7715,0
745,745,0,7715,0,0,e15a,001c,8538,7715,0
746,746,0,7715,0,0,e13f,001c,8511,7715,0
747,747,0,7715,0,0,1eac,001c,7852,7715,0
748,748,0,7715,0,0,1f11,001c,7953,7715,0
749,749,0,7715,0,0,e18e,001c,8590,7715,0
750,750,0,7715,0,0,e0e9,001c,8425,7715,0
751,751,0,7715,0,0,1e63,001c,7779,7715,0
752,752,0,7715,0,0,1f52,001c,8018,7715,0
753,753,0,7715,0,0,e1c0,001c,8640,7715,0
754,754,0,7715,0,0,e0aa,001c,8362,7715,0
755,755,0,7715,0,0,1e55,001c,7765,7715,0
756,756,0,7715,0,0,1fa9,001c,8105,7715,0
757,757,0,7715,0,0,e1e6,001c,8678,7715,0
758,758,0,7715,0,0,e052,001c,8274,7715,0
759,759,0,7715,0,0,1e2e,001c,7726,7715,0
760,760,0,7715,0,0,1fe3,001c,8163,7715,0
761,761,0,7715,0,0,e1e7,001c,8679,7715,0
762,762,0,7715,0,0,e02a,001c,8234,7715,0
763,763,0,7715,0,0,1e56,001c,7766,7715,0
764,764,0,7715,0,0,e037,001c,8247,7715,0
765,765,0,7715,0,0,e1ce,001c,8654,7715,0
766,766,0,7715,0,0,1fa1,001c,8097,7715,0
767,767,0,7715,0,0,1e4a,001c,7754,7715,0
768,768,0,7715,0,0,e0bd,001c,8381,7715,0
769,769,0,7715,0,0,e1cf,001c,8655,7715,0
770,770,0,7715,0,0,1f56,001c,8022,7715,0
771,771,0,7715,0,0,1e74,001c,7798,7715,0
772,772,0,7715,0,0,eef9,001c,8957,7715,0
773,773,0,7715,0,0,e1fb,001c,8699,7715,0
774,774,0,7715,0,0,ef9f,001c,16283,7715,0
775,775,0,7715,0,0,1fad,001c,8109,7715,0
776,776,0,7715,0,0,1e80,001c,7808,7715,0
777,777,0,7715,0,0,e177,001c,8535,7715,0
778,778,0,7715,0,0,e176,001c,11638,7715,0
779,779,0,7715,0,0,1ee6,001c,7910,7715,0
780,780,0,7715,0,0,1ecd,001c,7885,7715,0
781,781,0,7715,0,0,e16a,001c,8554,7715,0
782,782,0,7715,0,0,e147,001c,8519,7715,0
783,783,0,7715,0,0,1e9f,001c,7839,7715,0
784,784,0,7715,0,0,1f15,001c,7957,7715,0
785,785,0,7715,0,0,e1a0,001c,8608,7715,0
786,786,0,7715,0,0,e0e4,001c,8420,7715,0
787,787,0,7715,0,0,1e60,001c,7776,7715,0
788,788,0,7715,0,0,1f79,001c,8057,7715,0
789,789,0,7715,0,0,e1db,001c,8667,7715,0
790,790,0,7715,0,0,e0af,001c,8367,7715,0
791,791,0,7715,0,0,1e50,001c,7760,7715,0
792,792,0,7715,0,0,1f9c,001c,8092,7715,0
793,793,0,7715,0,0,e1e4,001c,8676,7715,0
794,794,0,7715,0,0,e060,001c,8288,7715,0
795,795,0,7715,0,0,1e58,001c,7768,7715,0
796,796,0,7715,0,0,e011,001c,8209,7715,0
797,797,0,7715,0,0,e1e4,001c,8676,7715,0
798,798,0,7715,0,0,e00c,001c,8204,7715,0
799,799,0,7715,0,0,1e53,001c,7763,7715,0
800,800,0,7715,0,0,e040,001c,8256,7715,0
801,801,0,7715,0,0,e1f2,001c,8690,7715,0
802,802,0,7715,0,0,1fee,001c,8174,7715,0
803,803,0,7715,0,0,1e5b,001c,7771,7715,0
804,804,0,7715,0,0,e099,001c,8345,7715,0
805,805,0,7715,0,0,e1db,001c,8667,7715,0
806,806,0,7715,0,0,1f64,001c,8055,7715,0
807,807,0,7715,0,0,1f6b,001c,7791,7715,0
808,808,0,7715,0,0,fefb,001c,11003,7715,0
809,809,0,7715,0,0,e1fa,001c,8698,7715,0
810,810,0,7715,0,0,ffb8,001c,16312,7715,0
811,811,0,7715,0,0,1fbe,001c,8126,7715,0
812,812,0,7715,0,0,1e8e,001c,7822,7715,0
813,813,0,7715,0,0,e1d7,001c,8647,7715,0
814,814,0,7715,0,0,e19c,001c,11668,7715,0
815,815,0,7715,0,0,1edc,001c,7900,7715,0
816,816,0,7715,0,0,1ed3,001c,7891,7715,0
817,817,0,7715,0,0,e174,001c,8564,7715,0
818,818,0,7715,0,0,e158,001c,8536,7715,0
819,819,0,7715,0,0,1eb4,001c,7860,7715,0
820,820,0,7715,0,0,1f1f,001c,7967,7715,0
821,821,0,7715,0,0,e1b6,001c,8630,7715,0
822,822,0,7715,0,0,e0f9,001c,8441,7715,0
823,823,0,7715,0,0,1e77,001c,7799,7715,0
824,824,0,7715,0,0,1f72,001c,8050,7715,0
825,825,0,7715,0,0,e1ce,001c,8654,7715,0
826,826,0,7715,0,0,e0b7,001c,8375,7715,0
827,827,0,7715,0,0,1e61,001c,7777,7715,0
828,828,0,7715,0,0,1fa4,001c,8100,7715,0
829,829,0,7715,0,0,e1fe,001c,8702,7715,0
830,830,0,7715,0,0,e071,001c,8305,7715,0
831,831,0,7715,0,0,1e50,001c,7760,7715,0
832,832,0,7715,0,0,e008,001c,8200,7715,0
833,833,0,7715,0,0,e1de,001c,8670,7715,0
834,834,0,7715,0,0,e01d,001c,8221,7715,0
835,835,0,7715,0,0,1e6f,001c,7791,7715,0
836,836,0,7715,0,0,e067,001c,8295,7715,0
837,837,0,7715,0,0,e1dc,001c,8668,7715,0
838,838,0,7715,0,0,1fc8,001c,8136,7715,0
839,839,0,7715,0,0,1e3a,001c,7738,7715,0
840,840,0,7715,0,0,e0af,001c,8367,7715,0
841,841,0,7715,0,0,e1dc,001c,8668,7715,0
842,842,0,7715,0,0,1f56,001c,8022,7715,0
843,843,0,7715,0,0,1f7c,001c,7806,7715,0
844,844,0,7715,0,0,feff,001c,16111,7715,0
845,845,0,7715,0,0,e1f3,001c,8691,7715,0
846,846,0,7715,0,0,efa2,001c,12194,7715,0
847,847,0,7715,0,0,1f97,001c,8087,7715,0
848,848,0,7715,0,0,1e97,001c,7831,7715,0
849,849,0,7715,0,0,e1ba,001c,8634,7715,0
850,850,0,7715,0,0,e180,001c,8576,7715,0
851,851,0,7715,0,0,1ede,001c,7902,7715,0
852,852,0,7715,0,0,1ed0,001c,7888,7715,0
853,853,0,7715,0,0,e161,001c,8545,7715,0
854,854,0,7715,0,0,e127,001c,8487,7715,0
855,855,0,7715,0,0,1e90,001c,7824,7715,0
856,856,0,7715,0,0,1f19,001c,7961,7715,0
857,857,0,7715,0,0,e1b1,001c,8625,7715,0
858,858,0,7715,0,0,e0f9,001c,8441,7715,0
859,859,0,7715,0,0,1e72,001c,7794,7715,0
860,860,0,7715,0,0,1f67,001c,8039,7715,0
861,861,0,7715,0,0,e1ca,001c,8650,7715,0
862,862,0,7715,0,0,e0c0,001c,8384,7715,0
863,863,0,7715,0,0,1e4d,001c,7757,7715,0
864,864,0,7715,0,0,1fa7,001c,8103,7715,0
865,865,0,7715,0,0,e1e0,001c,8672,7715,0
866,866,0,7715,0,0,e020,001c,8224,7715,0
867,867,0,7715,0,0,1e2c,001c,7724,7715,0
868,868,0,7715,0,0,e033,001c,8243,7715,0
869,869,0,7715,0,0,e1dd,001c,8669,7715,0
870,870,0,7715,0,0,1ff0,001c,8176,7715,0
871,871,0,7715,0,0,1e7d,001c,7805,7715,0
872,872,0,7715,0,0,e04a,001c,8266,7715,0
873,873,0,7715,0,0,e1b3,001c,8627,7715,0
874,874,0,7715,0,0,1fc6,001c,8134,7715,0
875,875,0,7715,0,0,1e40,001c,7744,7715,0
876,876,0,7715,0,0,e0bf,001c,8383,7715,0
877,877,0,7715,0,0,e1ce,001c,8654,7715,0
878,878,0,7715,0,0,1f4b,001c,8011,7715,0
879,879,0,7715,0,0,1f85,001c,8079,7715,0
880,880,0,7715,0,0,feff,001c,16117,7715,0
881,881,0,7715,0,0,e1fb,001c,8699,7715,0
882,882,0,7715,0,0,ef89,001c,12169,7715,0
883,883,0,7715,0,0,1fbf,001c,8127,7715,0
884,884,0,7715,0,0,1ebf,001c,7871,7715,0
885,885,0,7715,0,0,e149,001c,8521,7715,0
886,886,0,7715,0,0,e168,001c,8552,7715,0
887,887,0,7715,0,0,1ea1,001c,7841,7715,0
888,888,0,7715,0,0,1ee5,001c,7909,7715,0
889,889,0,7715,0,0,e191,001c,8593,7715,0
890,890,0,7715,0,0,e13a,001c,8506,7715,0
891,891,0,7715,0,0,1e9c,001c,7836,7715,0
892,892,0,7715,0,0,1f26,001c,7974,7715,0
893,893,0,7715,0,0,e1b5,001c,8629,7715,0
894,894,0,7715,0,0,e0f5,001c,8437,7715,0
895,895,0,7715,0,0,1e63,001c,7779,7715,0
896,896,0,7715,0,0,1f5f,001c,8031,7715,0
897,897,0,7715,0,0,e1da,001c,8666,7715,0
898,898,0,7715,0,0,e0a5,001c,8357,7715,0
899,899,0,7715,0,0,1e5e,001c,7774,7715,0
900,900,0,7715,0,0,1fae,001c,8110,7715,0
901,901,0,7715,0,0,e1cb,001c,8651,7715,0
902,902,0,7715,0,0,e053,001c,8275,7715,0
903,903,0,7715,0,0,1e4e,001c,7758,7715,0
904,904,0,7715,0,0,e017,001c,8215,7715,0
905,905,0,7715,0,0,e1fa,001c,8698,7715,0
906,906,0,7715,0,0,e00a,001c,8202,7715,0
907,907,0,7715,0,0,1e3b,001c,7739,7715,0
908,908,0,7715,0,0,e023,001c,8227,7715,0
909,909,0,7715,0,0,e1aa,001c,8618,7715,0
910,910,0,7715,0,0,1fd2,001c,8146,7715,0
911,911,0,7715,0,0,1e7d,001c,7805,7715,0
912,912,0,7715,0,0,e091,001c,8337,7715,0
913,913,0,7715,0,0,e1be,001c,8638,7715,0
914,914,0,7715,0,0,1f7f,001c,8063,7715,0
915,915,0,7715,0,0,1fb7,001c,8127,7715,0
916,916,0,7715,0,0,fe96,001c,16278,7715,0
917,917,0,7715,0,0,e1a7,001c,8615,7715,0
918,918,0,7715,0,0,eda5,001c,11685,7715,0
919,919,0,7715,0,0,1f9e,001c,8086,7715,0
920,920,0,7715,0,0,1e98,001c,7832,7715,0
921,921,0,7715,0,0,e14b,001c,8651,7715,0
922,922,0,7715,0,0,e183,001c,8579,7715,0
923,923,0,7715,0,0,1ed4,001c,7892,7715,0
924,924,0,7715,0,0,1eda,001c,7898,7715,0
925,925,0,7715,0,0,e17f,001c,8575,7715,0
926,926,0,7715,0,0,e132,001c,8498,7715,0
927,927,0,7715,0,0,1ea3,001c,7843,7715,0
928,928,0,7715,0,0,1f2c,001c,7980,7715,0
929,929,0,7715,0,0,e1b8,001c,8632,7715,0
930,930,0,7715,0,0,e100,001c,8448,7715,0
931,931,0,7715,0,0,1e89,001c,7817,7715,0
932,932,0,7715,0,0,1f79,001c,8057,7715,0
933,933,0,7715,0,0,e1db,001c,8667,7715,0
934,934,0,7715,0,0,e099,001c,8345,7715,0
935,935,0,7715,0,0,1e51,001c,7761,7715,0
936,936,0,7715,0,0,1fc7,001c,8135,7715,0
937,937,0,7715,0,0,e1d6,001c,8662,7715,0
938,938,0,7715,0,0,e062,001c,8290,7715,0
939,939,0,7715,0,0,1e5d,001c,7773,7715,0
940,940,0,7715,0,0,e01f,001c,8223,7715,0
941,941,0,7715,0,0,e1d5,001c,8661,7715,0
942,942,0,7715,0,0,e008,001c,8200,7715,0
943,943,0,7715,0,0,1e6c,001c,7788,7715,0
944,944,0,7715,0,0,e086,001c,8326,7715,0
945,945,0,7715,0,0,e1de,001c,8670,7715,0
946,946,0,7715,0,0,1f93,001c,8083,7715,0
947,947,0,7715,0,0,1e56,001c,7766,7715,0
948,948,0,7715,0,0,e0b3,001c,8371,7715,0
949,949,0,7715,0,0,e1d0,001c,8688,7715,0
950,950,0,7715,0,0,1f5f,001c,8031,7715,0
951,951,0,7715,0,0,1f77,001c,8063,7715,0
952,952,0,7715,0,0,fe7b,001c,16251,7715,0
953,953,0,7715,0,0,e19d,001c,8605,7715,0
954,954,0,7715,0,0,ff9d,001c,16285,7715,0
955,955,0,7715,0,0,1fd9,001c,8153,7715,0
956,956,0,7715,0,0,1ec2,001c,7874,7715,0
957,957,0,7715,0,0,e173,001c,8563,7715,0
958,958,0,7715,0,0,e163,001c,8547,7715,0
959,959,0,7715,0,0,1eba,001c,7866,7715,0
960,960,0,7715,0,0,1ef5,001c,7925,7715,0
961,961,0,7715,0,0,e189,001c,8585,7715,0
